#,granter_id,grantee,grantee_id,fiscal_year,description,amount,start,end,url
502,225,Tides Center,,2015,For the Africa Grantmakers’ Affinity Group to host two strategy meetings for Africa-focused philanthropy support organizations to explore philanthropic collaboration on the continent,73000,1/1/2016,12/31/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
503,225,Tides Center,,2015,Core support for the Californians for Safety and Justice project to reduce California's overreliance on incarceration,700000,9/1/2015,8/31/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
504,225,University of Detroit Mercy,,2015,To develop an open space reuse plan for Detroit that is both rooted in a civic engagement process and financially stable over time,400000,10/1/2015,9/30/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
505,225,Vera Institute of Justice,,2015,To convene a conference on the use of empirical research in criminal justice advocacy and provide technical assistance to Chinese researchers,122638,7/1/2015,11/30/2015,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
506,225,Vera Institute of Justice,,2015,"General support to improve justice and safety systems and services; core support for Common Justice to find alternatives to incarceration, and the NOLA Program to reduce the use of local incarceration",700000,7/1/2015,6/30/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
507,225,WGBH Educational Foundation,,2015,"To rebroadcast the landmark civil rights documentary series ""Eyes on the Prize,"" and to produce a new, half-hour program to contextualize the series in contemporary conversations about race",150000,10/1/2015,9/30/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
508,225,482Forward,,2016,To advance community organizing across neighborhoods on school charter authority in Detroit,230000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
509,225,Alliance for Justice,,2016,Core support for the Bolder Advocacy program to build the capacity of the U.S. civil society sector to engage in advocacy to promote social justice and hold government accountable,250000,2/1/2016,1/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
510,225,"Allied Media Projects, Inc.",,2016,For the Detroit Community Technology Project’s Equitable Internet Initiative to ensure that Detroit residents leverage digital technologies for social and economic development,300000,5/1/2016,10/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
511,225,"Allied Media Projects, Inc.",,2016,"For the annual Allied Media Conference, a national network of social justice organizers, artists and educators focused across arts and social justice issues",150000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
512,225,American Civil Liberties Union Fund of Michigan,,2016,General support to defend and preserve the individual rights and liberties guaranteed to all people by the Constitution and laws of the United States,300000,11/1/2016,10/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
513,225,Arab Community Center for Economic and Social Services,,2016,For the National Network for Arab American Communities to help develop the Arab American community-based nonprofit sector and for the Arab American National Museum's artist residency program,500000,5/1/2016,4/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
514,225,Arab Community Center for Economic and Social Services,,2016,"For the 24th annual Concert of Colors, the Arab American National Museum's world music festival in Midtown Detroit",150000,5/1/2016,4/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
515,225,Capital Impact Partners,,2016,Core support for the Detroit Program to pilot and evaluate an innovative resident retention program to retain the most vulnerable populations in the Midtown and Greater Downtown neighborhoods,500000,8/1/2016,7/31/2018,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
516,225,"Center for Land Reform, Inc.",,2016,"General support to ensure that communities have the vision, knowledge, and systems to
transform blighted, vacant, and other problem properties into assets that support community vitality",1500000,2/1/2016,1/31/2018,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
517,225,Community Development Advocates of Detroit,,2016,"To build the capacity of community development organizations to engage in revitalization efforts, advocate for community reforms and to improve city and industry relationships in Detroit",125000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
518,225,Community Foundation for Southeast Michigan,,2016,Core support for the New Economy Initiative to leverage entrepreneurial resources as a way to catalyze positive economic and social change in the Detroit metropolitan area,1831300,12/1/2016,5/31/2018,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
519,225,Community Initiatives,,2016,Core support for Renaissance Journalism and Storytelling Center’s Detroit Journalism Collaborative to provide in-depth news coverage and analysis of critical issues faced by Detroit,200000,10/1/2016,3/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
520,225,Community Initiatives,,2016,"For Active Voice Lab's Story, Education and Equity initiative to advance discourse and action around education equity through a systems-based lens",50000,10/1/2016,3/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
521,225,"Community Reinvestment Fund, Inc.",,2016,Final support for the Detroit Mortgage Program  to reinvigorate the mortgage market and revitalize Detroit neighborhoods,500000,11/1/2016,10/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
522,225,Creative Many Michigan Inc.,,2016,"General support to cultivate creative people, creative places and the creative economy for a competitive Michigan and core support for institutional strengthening",300000,11/1/2016,6/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
523,225,"Demos: A Network for Ideas and Action, Ltd.",,2016,"Core support for the Upward Mobility Initiative for research, public education and policy advocacy to address financial challenges faced by low-income households",240000,7/1/2016,6/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
524,225,"Demos: A Network for Ideas and Action, Ltd.",,2016,"General support for building an economy and democracy that work for all Americans through research, campaigns, and litigation, and core support for institutional strengthening",11000000,6/1/2016,5/31/2021,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
525,225,Detroit Economic Growth Association,,2016,"For the Economic Development Corporation of the City of Detroit’s Motor City Match Program to provide grants, loans and technical assistance to building and small business owners",500000,1/1/2016,12/31/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
526,225,Detroit Hispanic Development Corporation,,2016,"To provide emergency relief in response to the water crisis in Flint, Michigan",40000,3/1/2016,11/30/2016,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
527,225,Detroit Hispanic Development Corporation,,2016,"To address systemic barriers affecting equitable access to resources and opportunities for economic and political power, self-determination and social justice for Latino communities in Detroit",275000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
528,225,Detroit Symphony Orchestra Hall,,2016,For its Arts Incubator Pilot Program to enrich arts programs available to the Detroit community and engage with partner organizations,200000,9/1/2016,8/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
529,225,Digital Diaspora Family Reunion LLC,,2016,"For the ""Digital Diaspora Family Reunion"" Detroit events featuring a sustainable interactive multimedia repository for images and media of people of African descent from the last 170 years",150000,1/1/2017,12/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
530,225,Downtown Detroit Partnership,,2016,To support the design of targeted engagement and incentive programs to stabilize neighborhoods and promote security of land tenure in Detroit,100000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
531,225,Economic Justice Alliance of Michigan,,2016,General support for an alliance of grassroots organizations building knowledge and skills in low-wage and working class communities to advance economic and racial justice in Michigan,570000,11/1/2016,10/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
532,225,Excellent Schools Detroit,,2016,General support to ensure that every child in Detroit is able to receive a high-quality education that prepares them for unlimited opportunity,550000,9/1/2016,8/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
533,225,Focus HOPE,,2016,"General support to provide education, job training, support services, food banks, housing and other services to disadvantaged people in the Detroit area",100000,10/1/2016,9/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
534,225,Foundation-Administered Project (FAP),,2016,For the Detroit Working Group to coordinate civic engagement activities in Detroit,800000,1/1/2016,6/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
535,225,Grantmakers in the Arts,,2016,For the Racial Equity in Arts Philanthropy initiative to research and develop a funder's workshop for the field,100000,4/1/2016,3/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
536,225,Grito Productions,,2016,"For post-production of ""Detroit 48202,"" a feature-length documentary examining the recent history of Detroit through the lens of an African-American mail carrier who has served for a 30-year career",150000,8/1/2016,7/31/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
537,225,In Our Backyards Inc.,,2016,"Core support for its Detroit initiative to mobilize neighbors to become powerful citizen leaders and plan, fund, and make positive change",200000,12/1/2016,11/30/2017,https://fordsubjectgrants.azurewebsites.net/v1/grants/search-csv?&MinAmount=0&MaxAmount=30000000&FiscalYearStart=2006&FiscalYearEnd=2017&Search&SortBy=1&SortDirection=0&IsBuild=
